userName,score,at,content
Pe***********le,5,2022-11-07 20:36:45,Nice
Pe***********le,1,2024-10-21 10:22:22,"Pakai bca mobile habis update error, ganti bikin my bca, beberapa hari update lagi malah ikut error, menyusahkan !! Update sampah !!"
Pe***********le,1,2025-06-30 05:16:51,kerja yang bener
Pe***********le,1,2025-03-30 00:14:16,menu lihat semua ngebug
Pe***********le,3,2025-09-27 16:41:14,"updatenya maksa,ketika update harus update gx bisa nanti,lagi dijalan,jaringan gak kuat,mau transaksi jadi gak bisa"
Pe***********le,5,2024-11-22 04:15:00,Oke
Pe***********le,2,2023-10-13 04:21:55,"Nyoba play later nya ,proses pengajuan nya lama Membutuhkan waktu berhari hari Sampe sekarang masih proses udh 3 hari entah sampai kapan. Masih kalah sama playlater pinjool Oren Daptar hari ini Hari ini juga di ACC"
Pe***********le,1,2021-10-11 03:54:03,pasti yang bikin anak magang :v
Pe***********le,5,2025-05-06 21:31:27,Mantap UInya mudah dimengerti
Pe***********le,5,2024-04-21 08:44:19,bagus
Pe***********le,4,2024-10-30 11:01:14,"Kenapa masukin pin mobile banking cuma bisa nomor doang, padahal pin nya ada huruf nya"
Pe***********le,4,2022-01-16 03:23:28,"Ok, cukup membantu, wlpn bi fast blm support di android....👍"
Pe***********le,1,2025-05-26 09:19:30,"percuman daftar online ,video call tapi tetap tidak bisa buka rekening nya dan di suruh ke cabang nya juga buka rekening nya 🤦‍♂️🤦‍♂️🤦‍♂️"
Pe***********le,1,2024-12-01 14:42:04,Makin kesini ke sinh BCA gk jelas setiap Narik uang di potong nya gede lagi Sebetulnya BCA potongan nya sebulan sekali kan ?
Pe***********le,4,2025-12-10 17:09:15,sAya dikirim adik 50.000 laporan masuk ada tali saldo tidak nambah saya buat rekening pakai aplikasi ini dan br peertama buat tlng pencerahannya pk
Pe***********le,1,2026-01-23 06:22:42,"saldo banyak,setiap mau buat transfer Qris selalu gagal aneh banget ni aplikasi,pin juga benar,selalu tulisan nya oppss terjadi kesalahan,benerin lah,udah pakai banyak aplikasih bank,ga se ribet ini,masa urgent mau bayar apa2 selalu ngulang bolak balik karna tiba2 ""oppsss ada kesalahan"" bikin malu aja"
Pe***********le,5,2023-12-26 03:05:50,"Keren aplikasinya, selalu jadi yg terdepan"
Pe***********le,5,2021-09-14 07:26:00,Samgat membantu sekali aplikasi ini dan saya suka sekali fitur2nya samgat informatif 👌👍
Pe***********le,5,2022-08-27 19:57:45,Saya mau tanya.. saya di suruh update ulang . Tapi saya update ulang ko tidak bisa.. mutar mutar terus... Padahal aplikasi dan kuota saya insya Allah ukup.. tapi tidak bisa update ulang
Pe***********le,2,2023-01-15 08:40:29,"Boros pulsa, ga ada hasilnya"
Pe***********le,1,2025-01-20 12:49:28,"Loadingnya lama, ujung2nya disuruh kontak hallo bca"
Pe***********le,5,2023-07-07 06:31:35,Luar biasa
Pe***********le,1,2025-02-21 13:38:01,"Sdh 15x penolakan Paylater, perasaan Spaylater 20jt, SPinjam 25jt, kredivo 25jt, Seabank 30jt, dan limit² yg lain, Tp knpa ini, Sistem penilaian nya dr apa, Coba CEK NIK Gue, Pasti BAGUS, Payroll Bca juga, sma sekali Gue gak dikasih kesempatan, Parah Lu"
Pe***********le,1,2025-04-07 01:43:02,sudah daftar tapi tidak terdaftar aneh tapi nyata aplikasi sistem buruk
Pe***********le,1,2026-02-12 11:11:39,agak emosi ya udah ngisi semua data tapi bagian setuju terakhir tidak bisa di klik. jadi tidak bisa membuat rekening baru!
Pe***********le,1,2025-05-30 08:43:37,setelah update tidak bisa di gunakan
Pe***********le,5,2024-03-14 21:37:38,"bagus aja kok tp tolong jangan upgrade terus,"
Pe***********le,5,2024-08-12 00:50:33,Aplikasi sangat baik untuk berbagai jenis
Pe***********le,1,2025-06-13 12:52:23,woy bank BECEKAN pulsa gua belom masuk saldo udah berkurang 👎
Pe***********le,5,2026-01-28 07:03:31,saya puas
Pe***********le,5,2024-12-08 12:15:17,Simpel banget
Pe***********le,1,2023-12-15 07:30:55,Bener pulsa sampe habis gak masuk ke menu aktivasi terus gimana sih
Pe***********le,1,2023-06-29 03:20:25,Aplikasi GK kebuka dikirim SMS 3 kali tetep ajh gak bisa.pulsa ke sedot gede bangat.parahh nih aplikasi
Pe***********le,5,2025-10-22 19:41:13,best
Pe***********le,3,2025-09-28 23:53:07,Tolong my BCA kenapa saya tidak bisa login
Pe***********le,1,2025-09-28 13:43:44,semenjak update terbaru saya tidak bisa masuk ke my bca saya
Pe***********le,1,2023-06-23 00:53:59,Susah top up flazz
Pe***********le,1,2024-10-21 01:18:06,"karena mobile banking BCA error dan selalu force closed, akhirnya instal myBCA, alhasil sama saja, mau daftar tidak bisa, ketika masukan id BCA dan password sama saja force closed juga. bagaimana ini BCA solusinya?"
Pe***********le,2,2024-12-30 02:45:07,"Saya saranin sih buat pengguna mybca yg lupaan mendingan dipikir lagi, hp ke reset mau log in susah bner telp halo bca ribet juga kalo kosong itu saldo bodo amat ini isi sayang bangett anjirrrr kecewa, gak kayak aplikasi sbelah lancar"
Pe***********le,5,2024-01-08 04:23:02,Miar bintang yang bicara
Pe***********le,5,2026-01-18 23:51:45,bagus
Pe***********le,1,2025-08-27 12:14:33,biaya bulananya mahal bener bisa 50 ribu tpi nga ada mutasinya
Pe***********le,5,2025-03-20 00:31:24,Mantab
Pe***********le,5,2024-07-08 11:41:27,Dengan MyBCA bisa trasaksi kapan saja dan mana saja. Terimakasih My BCA
Pe***********le,2,2025-03-23 22:16:21,KO SEKARANG FORCE CLOSE MULU YA SETIAP KLIK SEMUA MENU TIBA² LANGSUNG KELUAR SENDIRI DARI APLIKASI NYA
Pe***********le,1,2024-05-16 13:41:14,"Harus SMS berkali2 belom juga 1 Minggu udah tiba2 keluar lagi bae kudu SMS lagi bae,,, ribetttt"
Pe***********le,1,2025-09-23 13:57:36,kenapa selalu di update si
Pe***********le,1,2025-04-17 10:08:21,"kecewa , sudah buka rekening tabungan baru tapi tidak bisa di gunakan, selalu terjadi kesalahan dan silahkan coba lagi"
Pe***********le,5,2021-05-08 10:13:27,"Daftarnya berjalan mulus, ga ada 5 menit udah jadi 😁"
Pe***********le,1,2025-10-09 04:50:32,"mengapa kode negara Indonesia tidak ada? mau login pake nomer hp cari Indonesia gak ada, mohon di perbaiki"
Pe***********le,2,2023-07-13 14:01:47,"Kenapa sudah buat bca id dan pasword , minta kirim sms sudah 2 kali , tetap dk bs masuk menu, padahal di gmail sudah aktif bca id ny"
Pe***********le,1,2024-06-18 07:45:22,Lieur anjing aplikasi teh 1 bulan dua kali di blokir
Pe***********le,5,2026-02-11 10:18:16,bagus cermat
Pe***********le,5,2023-11-01 05:45:32,Sangat baik
Pe***********le,2,2024-08-12 23:51:26,kenapa gak ada negara indonesia buat mendaftarkan nomor baru nya?
Pe***********le,1,2025-06-03 13:09:30,"ga bisa masuk akun sendiri,video call ga direspon ribet sekali auto uninstal..ga jelas padahal jaringan bagus & pake device baru..ruet2😹"
Pe***********le,4,2025-12-19 05:28:50,kenapa bukti Transfer berhasil ke rekening tidak muncul lagi seperti biasanya? mohon dmunculkan kembali
Pe***********le,5,2025-04-28 16:32:57,"membantu,praktis"
Pe***********le,5,2025-02-26 14:22:55,Ok
Pe***********le,3,2023-10-05 16:19:45,Semua udh berjalan oke si cuma untuk riwayat transaksi favoritnya bisa dihapus atau lebih bisa di privasi lagi... Jadi cuma keamanan privasinya lagi aja diperbaikin 👍👍
Pe***********le,1,2024-03-09 06:46:32,Pelayanan lambat Estimasi proses selalu renew 3 hari dari terakhir kita hubungi cs
Pe***********le,4,2025-05-31 15:14:16,"31/5 ada notif update, setelah sy update kok malah eror tidak bisa masuk ya? notifikasi : ada bug"
Pe***********le,1,2024-10-22 15:19:29,"Susah login, aplikasi forceclose terus saat login selalu mental close aplikasi"
Pe***********le,5,2025-12-18 17:03:33,sangat bagus dan membantu dlm bertransaksi
Pe***********le,5,2021-10-17 15:16:49,Mantab
Pe***********le,4,2024-10-22 05:25:38,Kenapa setiap kali saya login. Tiba tiba aplikasinya hilang ketutup. Kemarin masih normal. Setelah update hari ini malah jadi nggak bisa digunakan?
Pe***********le,1,2022-09-24 05:11:36,"Aplikasinya jadi ribet,mau login aja harus menghubungi call center untuk verifikasi Padahal jaman sudah digital bisa lewat Whatsapp dll utk verifikasi Disaat yang lain berlomba-lomba digitalisasi BCA yg menurutku pelayanan paling bagus secara offline,justru kalah inovasi di aplikasi online seperti M-Banking²nya"
Pe***********le,1,2023-01-18 01:42:55,"Ini aplikasi nya pas di buka kedip kedip pop up muluk, gk bisa geser atau klik apa apa di layar"
Pe***********le,3,2025-04-15 11:14:40,Tolong diperbaiki lagi ketika daya melakukan pengajuan paylater dan saya mencetang untuk menyetujui gatau kenapa Oops terjadi kesalahan internal terus gimana saya mau menyetujuinya kalo gitu
Pe***********le,2,2025-05-16 10:32:56,saya sudah daftar dan masuk dan disuruh masukan data lagi berulang begitu trs..padahal ID sama pasword sudah diijinkan dan ok..tapi kok trs disuruh masukan data lgi
Pe***********le,1,2022-04-08 05:49:57,"Kenapa harus verivikasi lagi ke halobca, ribet auto uninstal"
Pe***********le,4,2025-04-14 11:07:26,"terimakasih untuk para pegawai bank nya ramah,sangat membantu,dan sabar saat hp saya ngeleg🫰🙏"
Pe***********le,1,2025-03-18 02:42:37,"tiap masuk harus update trs knapa sih ganggu waktu bgt, teruuuussss aja tiap login update update update, dan akhir nya gak bisa login, pliiissss jgn bikin customer kecewa dong"
Pe***********le,5,2025-05-17 17:29:49,bayangin. gajian jam 10 malem gua keluar jam 12. posisi rokok habis bensin dikit belum makan. pas ke Indomaret mau narik ada notif kalau sekarang ada pembaruan. menyala boss menyalaa
Pe***********le,5,2025-04-01 11:42:49,sangat membantu dalam bidang usaha
Pe***********le,1,2024-11-30 09:52:05,Tidak bisa login dan akhirnya saya tidak bisa transaksi 😤😡
Pe***********le,1,2024-03-25 07:04:01,Gajelas ini sebulan hampir 3x logout sendiri mau log in juga harus kirim sms ngabisin pulsa kadang otp ga masuk²
Pe***********le,5,2024-10-15 17:50:43,Sungguh sangat bagus
Pe***********le,3,2024-02-28 02:36:05,Harus vertikasi kebanyakan selfi.. setiap login... harus selalu ad pulsa...
Pe***********le,1,2026-01-28 01:22:28,opp opp opp terus padahal urgen masak harus ke atm jadi gk ada gunanya jugaa
Pe***********le,1,2025-12-01 09:14:03,"app nya menguji kesabaran, saat login dan penambahan nomor handpone, kode negara sendiri (indonesia) tidak tersedia dan gk bisa lanjut, masalahnya saat login app, screen langsung lompat ke layer tambah nomor handphone, jadi saya tidak bisa lanjut, coba cek di hp samsung a14"
Pe***********le,1,2024-12-01 13:12:12,Top up flazz 2x gagal saldo rek ke potong
Pe***********le,5,2022-02-02 23:52:33,Mantap
Pe***********le,4,2025-12-19 10:12:29,setelah di-update kenapa setiap transaksi transfer tidak keluar
Pe***********le,1,2024-10-25 07:25:23,Eror mau masuk nda bisa
Pe***********le,3,2024-10-10 01:42:41,"Heran dah tiap bulan minta update terus,"
Pe***********le,1,2024-09-30 12:00:29,Saldo ilang terus dengan transaksi yang sama sekali tidak saya lakukan. Duit ga seberapa tapi hasil capek bos!!
Pe***********le,5,2024-10-16 01:50:14,Mudah & cepat pelayanan nya.
Pe***********le,2,2025-03-18 06:06:25,pembaruan terus
Pe***********le,1,2024-10-01 00:30:56,Otp masuknya lama setelah masuk di input otp tidak valid ..udah minta riset sampe 5 x
Pe***********le,5,2025-11-20 01:15:24,good
Pe***********le,5,2022-06-26 19:21:51,💯🇮🇩💪🙏
Pe***********le,1,2024-10-22 11:39:32,"Sudah non aktif semua dan sesuai informasi yg di berikan... perlu anda tau, talkback aktif hp itu layar sulit di sentuh buat ketik sulit hampir tidak bisa... paham tidak?? Klu kasih saran jangan asal²an."
Pe***********le,5,2024-11-23 01:35:26,di pertahanan kan
Pe***********le,5,2023-09-18 10:36:43,"Aplikasinya bagus, sangat memuaskan pakai Mybca"
Pe***********le,1,2026-02-09 05:03:36,mau bikin malah ga bisa verivikasi wajah ... developer apalah tulisan nya kacau
Pe***********le,5,2024-08-04 17:34:23,Mantap bikin rekening ny bisa online dan mudah
Pe***********le,3,2025-07-31 12:52:22,susah banget daftar my bca
Pe***********le,1,2024-09-04 04:41:42,"Ka tolonglah permintaan otp nya di percepat masa harus nunggu berhari"" gimana SH"
Pe***********le,5,2023-06-29 02:17:47,Bca memang keren
Pe***********le,1,2025-12-09 11:47:43,"Proses bikin akun lancar, sampai proses verifikasi wajah gagal terus. Apakah karena pakai kerudung? Jadi gagal terus."
Pe***********le,1,2021-10-07 11:20:23,Udah aktivasi pas mau login katanya password nya salah terus d blokir mau reset susah udah telpon CS nya katanya blokiran nya udah d buka tpi mau reset susah bgt malah ngabisin pulsa jdi nya gmana sih ini
Pe***********le,5,2025-05-26 15:43:30,mengapa my bca susah dibuka
Pe***********le,5,2025-07-19 04:13:00,BCA aplikasinya mendukung dan pelayanan ditiap Kantor Cabang sangat memuaskan
Pe***********le,5,2024-10-21 09:28:59,Goodjob
Pe***********le,1,2024-08-05 23:51:29,"Payah tidak bisa proses biometrik,selalu gagal terus,kamera biometriknya tidak muncul gimana mau verifikasi. Sudah ke via WA,Hallo BCA bahkan ke kantor cabang."
Pe***********le,5,2024-08-24 16:25:48,Mantao
Pe***********le,1,2025-08-27 05:30:27,"Sebelumnya berjalan lancar, tapi setelah di update malah terblokir tanpa ada alasan yang jelas, ini gimana sih pihak BCA nya tolong di perbaiki sistem nya"
Pe***********le,5,2022-08-27 11:39:07,Aplikasi yg sangat bagus
Pe***********le,5,2025-03-24 14:44:03,trima kasih BCA udah memberikan yg ter baik bagi konsumin... semuga terus bisa menjadi yg terbaik🙏🙏🙏
Pe***********le,1,2024-11-06 13:17:04,"Tidak bisa melakukan pengajuan paylater, selalu error ketika akan verifikasi, mengecewakan ! Mohon aplikasinya bisa di akses dengan mudah utk semua fiturnya"
Pe***********le,3,2024-05-31 07:17:26,"Tingkatkan lagi dong aplikasinya, tiba tiba not response padahal sinyal aman"
Pe***********le,1,2024-02-17 05:47:30,Sy kecewa dengan bca
Pe***********le,1,2023-10-26 13:19:04,"maaf saya kasih bintang 1, sama saya uninstal lagi soalnya pengajuan paylater nya di tolak maaf min"
Pe***********le,1,2025-03-10 15:45:19,semenjak di upgrade kok saya gabisa login lewat fingerprint lagi ya?????? aneh bangey ini bca
Pe***********le,1,2026-01-31 10:12:45,masukan no ID eh nggak ad
Pe***********le,5,2021-08-03 02:11:53,"Sangat Mudah sekali Registrasi di Aplikasi myBCA ini, hanya butuh 5Menit selesai. Hanya mau kasih masukan Nih buat Devloper, Segera tingkat kan Fitur log in dgn sidik jari supaya mempersingkat waktu. Terima Kasih"
Pe***********le,1,2024-02-22 04:29:00,Aplikasi beta kok di rilis? verifikasi susah banget!
Pe***********le,1,2024-10-23 03:34:09,"udh TF gopay ke apk mybca udh 3 hari uang ga masuk² , emng bank sampahh"
Pe***********le,1,2022-01-08 10:25:18,"Sy mendapat pengalaman traumatis dengan my bca, setelah ganti hp, my bca tidak bisa login, sy jalan kaki 5 km ke bank bca terdekat, sampai sana antri 2 jam ternyata cuma bisa verivikasi dengan halo bca, setelah verivikasi, sy harus diverivikasi oleh halo bca esoknya, seharian sy tidak kemana kemana untuk menunggu telpon dr halo bca, setelah itu sy berhasil diverivikasi, my bca normal lg, 3 hari kemudian sy tukar posisi sim card , my bca tidak bisa digunakan lagi, dunia serasa kiamat.."
Pe***********le,5,2025-05-03 01:19:44,"untuk bayar tagihan Air tidak bisa via my BCA, karena untuk input no pelanggan hanya bisa angka saja tidak bisa Huruf. tolong di update"
Pe***********le,5,2024-01-13 15:31:39,Great
Pe***********le,5,2022-04-01 12:18:28,Belum ada terhubung kartu kredit BCA
Pe***********le,5,2026-01-05 16:01:14,bagus
Pe***********le,1,2024-10-20 20:51:47,"Setelah update tidak bisa login, langsung keluar dari aplikasi"
Pe***********le,5,2024-09-19 21:07:49,Enak bagus
Pe***********le,1,2024-10-29 11:13:58,"Semakin kesini sering terjadi force close gak jelas. Dan pakai finger print keterangan selalu data tidak sesuai lalu kena force close. Di reinstall bgtu lagi, sehari sudah 3x reinstall"
Pe***********le,1,2021-07-10 16:44:04,Makin parah ni aplikasi.. ini udah yang ke 2xnya id bca nya di blokir tanpa alasan
Pe***********le,1,2024-08-19 05:13:25,"BCA sering eror ,tidak bisa masuk ke apk"
Pe***********le,1,2024-01-14 11:52:59,"Berkali-kali mengirimkan SMS untuk aktivasi, masih saja tidak bisa. Yang ada pulsa yang habis. Aplikasi sampah"
Pe***********le,5,2024-02-23 06:11:54,Good
Pe***********le,4,2024-06-29 05:49:56,Setelah update kemarin fitur masuk dengan biometrik menjadi tidak berfungsi alias terjadi kesalahan terus menerus saat mencoba mengaktifkan fitus tersebut.
Pe***********le,5,2025-07-19 06:07:55,sangat bagus
Pe***********le,5,2023-08-01 01:37:51,topp
Pe***********le,5,2025-10-10 03:00:55,ok
Pe***********le,5,2024-12-04 12:48:43,Ini aplikasi bank pun update terus. Apa lagi hidup di kampugan jaringan gsm udh tidak lancar. Aplikasi2 sering up. Mau berpa lam up y. Bikin emosi
Pe***********le,5,2025-06-30 17:50:34,gua kasih bintang 5 biar komen gua di atas. tolong ini apk jelek banget ga bisa login terus ada aja gangguannya.
Pe***********le,5,2021-09-10 14:54:00,"Sangat membantuu , sampaii sekarang tidak ada kendala. ."
Pe***********le,5,2025-07-18 19:14:09,bagus banged
Pe***********le,3,2023-12-30 08:20:54,Kenapa sering bgt gangguan pas mau tf yaaa 😭😭😭😭
Pe***********le,3,2024-04-01 00:57:06,"bagus, lebih lengkap cuma fitur paylater gak bisa di klik, padahal daftar sudah di setujui"
Pe***********le,5,2024-06-29 05:50:23,Mantap
Pe***********le,1,2025-08-14 15:06:14,obrak abrik rek koran nasabahhh prioritas bca anjj
Pe***********le,5,2025-11-19 19:10:21,bca paling bagus❤
Pe***********le,3,2023-10-05 14:12:37,Verifikasi wajah sudah selesai..akun sudah jadi..tapi pas login nunggu sms kode otp ga masuk2 gimana
Pe***********le,5,2023-12-19 12:39:34,Bagus
Pe***********le,1,2021-11-18 12:59:09,Udah kirim sms 5x masih belum di konfirmasi. Apakah tidak bisa menggunakan nomer Malaysia untuk mengirim sms tolong lah di konfirmasi.
Pe***********le,4,2025-08-08 07:52:14,"mohon diperbaiki SEGERA untuk fitur MPN, tidak bisa download file pdf Bukti Penerimaan Negara. krn penting untuk transaksi yg berhubungan dgn kas negara"
Pe***********le,5,2024-05-20 00:42:20,Bagus
Pe***********le,1,2025-06-19 04:26:39,buka rekening dari luar negeri saat melakukan video call tidak ada respon waktu sangat berharga
Pe***********le,5,2025-02-17 07:44:44,Amazing application
Pe***********le,2,2025-01-29 00:50:02,"Kurang paham sja,, problem nya di mana,, untuk masalah terblokir mungkin itu memang kesalahan sy,, tapi waktu mau reset password,, la ilah susah ege,, di suruh telfon kesini,, di lempar lagi suruh chat ini,, pusing egek alhasil sampai sekarang blm selesai² reset password,, mana uang ad di dalam semua,, kata mbak² yg di telfon di suruh buat kartu aja,,tolongin bagi paham ya,, jaringan WiFi lancar data banyak,, malah pulsa bisa yg habis termakan, stres mak"
Pe***********le,3,2025-03-06 23:40:53,Terimakasih atas segala kemudahannya. BCA bank swasta yang selalu terdepan dan terpercaya. 👍
Pe***********le,3,2024-10-07 07:56:39,"Baru dpt kabar dari temen kalau TF dari BCA ke bank lain pakai BI FAST ga masuk masuk Pas di coba ternyata bener ga masuk masuk Untung ngetes 100rb doang Alhasil tarik semua saldo yang ada di BCA dari pada gangguan Mulu !!!,"
Pe***********le,5,2024-05-16 13:33:35,👍👍👍👍👍👍👍
Pe***********le,1,2025-02-25 23:42:54,"timbang typo 3x, langsung ke blokir, nyusahin org, harus ke kantor, buang2 waktu asli"
Pe***********le,1,2024-01-05 22:31:09,"jelek bgt mau buat mybca aja harus kirim sms berulang smpe pls hbs, ujung²nya ttp hrs k ATM"
Pe***********le,5,2021-06-11 19:54:37,👍👍👍👍👍👍😉👌👌👌
Pe***********le,5,2025-11-28 17:02:32,mantap
Pe***********le,5,2024-06-05 06:20:57,"Mudah, ringkas"
Pe***********le,1,2024-04-05 23:04:00,"Udah habis pulsa lebih dari 15rb, tetep ga bisa bikin id lewat aplikasi dan ujung2nya harus ke cabang bank / atm. Buat apa? Digital yang gagal"
Pe***********le,5,2024-04-04 09:04:28,Ok
Pe***********le,1,2025-02-28 13:57:57,ga bisa login transaksi gagal mulu . g niat bikin aplikasi
Pe***********le,1,2025-05-19 12:31:26,"ga bisa di klik...sampah dihapus,copot dan instal ulang jg sdh msh ga bisa juga....sebelumnya ga begini"
Pe***********le,2,2024-12-20 05:28:32,Diupdte malah makin lemot
Pe***********le,1,2024-05-18 20:51:30,Maintenance lu lama bgst!
Pe***********le,3,2024-11-30 09:25:08,"Setelah update malah error parah, gak bisa login😥"
Pe***********le,5,2022-01-20 08:01:59,"saya baru aktivasi ID BCA di myBCA, aktivasi berhasil disetujui oleh BCA setelah verivikasi menghubungi HALO BCA di aplikasi HALO BCA. alhamdulilah BCA tidak ribet seperti di bank lain. selalu membuat nyaman nasabahnya. namun ada yang tidak saya sukai jika ada yang menelpon mengaku dari A I A dan lain-lain menawarkan asuransi. tapi saat ini sudah beres setelah saya komplain melalui live chat BCA sekarang sudah tidak lagi. Terima Kasih BCA"
Pe***********le,5,2025-04-24 17:19:26,love
Pe***********le,1,2023-07-03 04:48:42,apa apa an ini masa mau buka rekening aja pas proses vidio call harus menunggu 1 minggu heran ko malah mempersulit padahal penting lagi mau buat sekarang malah di suru tunggu sampai tanggal 10 Juli!!!!!
Pe***********le,5,2024-07-09 05:40:45,Overall Bagus Lancar jaya dan ringan. Interface ui nya seger Dimata hanya ada beberapa fitur yang belum ada seperti BCA keyboard seperti m-bca karena itu termasuk penting
Pe***********le,5,2024-06-17 19:00:41,Nyaman banget pake myBCA Kenapa tiap buat tf selalu no nya g valid ya Padahal udah copy past no va nya?
Pe***********le,1,2025-02-13 10:10:38,"lawak.. udah susah² daftar akun mobile banking malah gakbisa, trs pas mau cek BCA ID malah suruh kirim kode otp lagi & disuruh hubungi CS.. udah ngulang² terus pdhl"
Pe***********le,5,2025-11-25 17:05:25,semoga yg terbaik
Pe***********le,5,2025-08-02 14:48:05,good
Pe***********le,5,2024-09-07 20:12:12,Sangat membantu
Pe***********le,1,2025-12-25 14:49:18,"mybca di folder aman aps tdk bisa exit, nfc pay tdk berfungsi, android 16, full update aps termasuk android, sinyal full 5g. ini tdk ada masalah di mobile bca. sudh bertahun2 sy lapor dan tdk perbaikan sampai ganti hp tetap sama."
Pe***********le,1,2023-10-15 00:07:02,"Hahahhaha anehh sekaliii , mendingan ga usah di adain klo ga di acc mah wkwk"
Pe***********le,4,2024-06-26 04:22:12,"Akselerasi aplikasi lebih stabil yg versi awal, utk yg terbaru sering loading..."
Pe***********le,5,2025-06-26 02:28:54,kenapa. setiap video call sama CS selalu tidak dijawab
Pe***********le,1,2024-11-30 09:54:49,Tolong aplikasi sering banget errol adeh gk nyaman make sering errol
Pe***********le,1,2025-07-18 02:15:23,"Terakhir update 11 Juli, baru seminggu hari ini 18 Juli minta update lagi.Pusing banget yg memory nya pas² an. Terlalu kecepetan banget minta update padahal itu² aja isi di aplikasi nya.Kalo lg urgent mau pake My BCA jd harus bersih² foto video dll dulu. META yg di buka setiap saat aja update nya ga secepat My BCA."
Pe***********le,5,2025-02-24 18:54:42,Sangat membantu
Pe***********le,5,2022-12-21 13:10:49,Semoga bermanfaat
Pe***********le,5,2024-08-01 12:28:53,Topbgt
Pe***********le,1,2025-12-21 04:24:38,Di update malah makin lemot sstiap masukin pin. jadi salah terus hadehhhhgg
Pe***********le,5,2025-11-08 09:42:33,ok
Pe***********le,3,2025-06-01 10:31:19,"sy pengguna BCA dri gadis thn 2008 smp skrg. My bca tolong donk jgn update versi trs, masa iya update seminggu sekali? ngeganggu banget pas transaksi mau tf🫤 promo² apa gk usah update versi.. mending update versi di my bca, ada itu fitur khusus mutasi transfer keluar sendiri dan masuk sendiri. mybca cm ad campur aduk, kadang kesulitan cocokin khusus tf masuk. kyk di M-banking kan bs tuh. thx"
Pe***********le,1,2025-10-10 17:48:13,ini aplikasi banyak banget problem nya sih kemarin BCA id terblokir sekarang pas udah ke buka dikit-dikit minta verifikasi ribet amat sih
Pe***********le,1,2026-02-08 00:11:34,"kartu kredit dan paylater kaya setan ditolak terus , padahal penghasilan gaji selalu dari atm"
Pe***********le,5,2025-03-18 04:49:45,baik plyanan my BCA
Pe***********le,5,2024-07-05 04:06:21,Ok
Pe***********le,1,2023-05-26 03:11:44,Call center tdk bisa memberikan solusi untuk reset password my bca yg telah terblokir dgn alasan sistemnya sedang eror
Pe***********le,1,2024-09-19 18:50:25,Pelayanan jelekk disuruh buat nunggu karna cs nya lagi layanin yg lain tapi udah 3 jam nungguu juga ga ada responnn
Pe***********le,5,2021-05-04 12:12:59,Bagus... 👍
Pe***********le,5,2021-05-20 03:12:48,Bagus. Alternatif setelah bca mobile. Apalagi bs tampilkan e statement. Mantabs lah pokoknya. Nyesel br tau sekarang..
Pe***********le,1,2025-05-25 12:12:31,kode otp tidak muncul saat login di hp baru
Pe***********le,3,2024-06-13 05:57:01,Agak sush di akssss knpa ya di blokir trs
Pe***********le,3,2023-06-29 05:23:16,"Tinggal centang syarat & ketentuan aja susah banget, terjadi kesalahan mulu, tolong dibantu"
Pe***********le,5,2021-10-20 22:22:32,Inovasi luar biasa
Pe***********le,1,2024-07-26 02:47:18,"Ribet pendaftarannya.id dan paswet malah BCA yg ngatur.harus gak bisa ditebak org lain.saya cuma 6 hurus dan angka yg bisa ingat.ngapain kalian yg sewot.tambahpun di aplikasi gak mau kita naroh uang lebih dari 1 JT.kawatir aplikasi yg embat.sewot bikin paswod banyak bacot.lijat DANA, SIMPEL AJA"
Pe***********le,5,2024-10-19 10:37:39,Bagus
Pe***********le,1,2024-12-31 09:44:30,"Eh,Tod...ni udah 2x gua logout sendiri terus , ke mana pula bisa logout sendiri... Mana pas mau login kembali harus pake otp+harus ada pulsa kartu nya.. Yang bener aja bos ku.. minta otp harus pake pulsa... stres"
Pe***********le,5,2023-12-12 14:38:59,Baik
Pe***********le,5,2023-10-27 05:37:33,OK
Pe***********le,5,2025-01-28 17:41:00,Aplikasi yang sangat BAGUS
Pe***********le,5,2025-08-31 13:24:28,"tolong dong, kok , IDR aku , kosong semua ya ,ke mana uang nya 😭😭😭 saya bingung😕❓,, apakah ini yg Tuhan berikan padaku, padahal ya aku jarang pake tu uang, kok pas aku cek kok cuma tanda :-- tolongin dong plis caranya"
Pe***********le,1,2022-01-11 08:18:04,"Gilaaa.. Asli ribetnya bukan main, harus buka aplikasi ini aplikasi itu verifikasi ini veridikasi itu, bukan tipe BCA banget ini mah yang biasanya memudahkan, tapi ini menyusahkan.. Koplak"
Pe***********le,1,2024-10-24 06:10:05,Ribet juga yah. Harus photo ktp sam selfi foto pegang ktp. Pdahal udh ada datanya hadehhh
Pe***********le,1,2025-01-13 03:44:42,"Tiap mau login harus verifikasi nomor dari awal, sampai berapa kali sampai pulsanya habis. Biasanya jg gapernah padahal. Tolong diperbaiki"
Pe***********le,5,2024-09-19 19:54:50,Ok
Pe***********le,5,2023-12-01 09:36:00,Cakep banget
Pe***********le,5,2024-11-30 09:43:50,Kenapa aplikasi nya sekarang tidak bisa di buka
Pe***********le,5,2021-07-27 11:41:14,Good bca
Pe***********le,1,2024-03-19 05:14:06,"Last update, lemot bugs dll. Huft lah"
Pe***********le,5,2024-03-20 02:27:39,Keren
Pe***********le,2,2022-02-24 00:09:28,"Sering ada pembaruan aplikasi, bikin memori penuh. Gk kyk bca mobile :'("
